"X_id","IncidentNum","ReportedDateTime","ReportedYear","ReportedMonth","Location","WeaponUsed","ALD","NSP","POLICE","TRACT","WARD","Zip.Code","RoughX","RoughY","Arson","AssaultOffense","Burglary","CriminalDamage","Homicide","LockedVehicle","Robbery","SexOffense","Theft","VehicleTheft","has_number","CrimeType","lat","long"
677883,"191960010","7/14/2019 23:40",2019,7,"3814 W SHERIDAN AV, Milwaukee, WI",NA,1,2,4,2000,52,53209,2544670.826,413923.435,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1176591,-87.9604972
689161,"193120141","11/8/2019 20:30",2019,11,"5909 N 65TH ST, Milwaukee, WI","FIREARM",2,2,4,1300,25,53218,2535989.101,416425.772,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1251637,-87.9925136
691134,"193340143","11/30/2019 23:15",2019,11,"4315 N 90TH ST, Milwaukee, WI",NA,5,NA,7,3400,79,53222,2527459.014,405366.139,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0955206,-88.0254322
668158,"190880166","3/29/2019 22:30",2019,3,"4051 N 73RD ST, Milwaukee, WI","PERSONAL WEAPON",2,NA,7,3500,74,53216,2533410.167,403827.714,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0911466,-88.0032573
673853,"191550005","5/18/2019 2:00",2019,5,"626 E KILBOURN AV, Milwaukee, WI",NA,4,NA,1,14400,185,53202,2560183.266,387035.991,0,0,0,1,0,0,0,0,1,0,TRUE,"Property: Vandalism",43.0432781,-87.9038898
666464,"190660056","3/7/2019 12:00",2019,3,"6425 N 54TH ST, Milwaukee, WI","UNKNOWN,BLUNT OBJECT",9,NA,4,800,16,53223,2539277.837,419811.193,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1346097,-87.9799503
669388,"191040069","4/14/2019 11:15",2019,4,"5724 N 41ST ST, Milwaukee, WI","PERSONAL WEAPON,OTHER",1,NA,4,1000,22,53209,2543703.16,415368.144,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1220902,-87.9631922
681771,"192330076","8/20/2019 19:30",2019,8,"3533 N 76TH ST, Milwaukee, WI",NA,5,NA,7,5200,89,53222,2532332.126,400934.346,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0833992,-88.0077399
663422,"190200066","1/20/2019 9:42",2019,1,"8100 W SCRANTON PL, Milwaukee, WI","ASPHYXIATION",2,NA,4,1600,40,53218,2531256.253,412303.646,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1150495,-88.0114711
663497,"190210087","1/21/2019 15:30",2019,1,"5629 W KEEFE AV, Milwaukee, WI","PERSONAL WEAPON",10,5,7,5000,96,53216,2538745.305,401090.886,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0823988,-87.9842243
666741,"190700142","3/11/2019 20:10",2019,3,"3306 W MC KINLEY BL, Milwaukee, WI","NONE",4,14,3,12200,200,53208,2546543.09,388391.225,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.047586005669,-87.955659976208
670567,"191180117","4/28/2019 19:10",2019,4,"5675 N 42ND ST, Milwaukee, WI","PERSONAL WEAPON",1,2,4,1100,22,53209,2543391.332,414875.192,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.1209463,-87.9649398
663668,"190240017","1/24/2019 2:30",2019,1,"3834 S MINER ST, Milwaukee, WI","PERSONAL WEAPON",13,NA,6,20000,282,53221,2547479.897,362282.113,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",42.9755618,-87.9536992
685719,"192730186","9/30/2019 21:50",2019,9,"1320 S 23RD ST, Milwaukee, WI","PERSONAL WEAPON",8,15,2,16300,225,53204,2550281.184,378209.04,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0176227,-87.941961
672220,"191380008","5/18/2019 0:01",2019,5,"2649 N 16TH ST, Milwaukee, WI",NA,15,10,3,8600,147,53206,2552444.875,395323.445,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0670032,-87.9328419
677604,"191930064","7/12/2019 8:30",2019,7,"1728 W CENTER ST, Milwaukee, WI","BLUNT OBJECT",15,10,5,8600,147,53206,2551778.095,395990.113,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0679673,-87.9353775
693620,"193600143","12/26/2019 18:55",2019,12,"625 W VIENNA AV, Milwaukee, WI",NA,6,6,5,4500,118,53212,2556019.722,402572.734,0,1,0,1,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0853419,-87.9193536
676845,"191850171","7/4/2019 20:20",2019,7,"2625 W JUNEAU AV, Milwaukee, WI",NA,4,12,3,13700,193,53233,2548960.796,387938.07,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0457911,-87.9466304
679241,"192090006","7/27/2019 23:10",2019,7,"4455 N 89TH ST, Milwaukee, WI","OTHER",5,NA,7,3300,78,53225,2527833.552,406410.192,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0983165,-88.0239649
668339,"190910072","3/30/2019 17:20",2019,3,"450 N 5TH ST, Milwaukee, WI",NA,4,NA,1,186300,187,53203,2556744.303,384048.495,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0357738,-87.9166297
682528,"192400147","8/28/2019 5:00",2019,8,"2916 N DOUSMAN ST, Milwaukee, WI","PERSONAL WEAPON",3,NA,5,7200,126,53212,2562014.683,397477.04,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0717449,-87.8962301
678545,"192020092","7/21/2019 2:00",2019,7,"9231 N 75TH ST, Milwaukee, WI","LETHAL CUTTING INSTRUMENT",9,NA,4,101,4,53223,2532631.654,438041.317,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1869129,-88.0036957
688702,"193070111","11/3/2019 14:20",2019,11,"3069 N 6TH ST, Milwaukee, WI","HANDGUN",6,6,5,6700,121,53212,2556179.039,398026.261,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0745644,-87.9185622
679995,"192160037","8/4/2019 3:30",2019,8,"1933 N 36TH ST, Milwaukee, WI","PERSONAL WEAPON",15,11,3,9600,155,53208,2545545.479,391104.69,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0555267,-87.9590762
670063,"191130004","4/22/2019 23:52",2019,4,"4626 N 52ND ST, Milwaukee, WI","OTHER",7,NA,7,3100,68,53218,2540008.997,407776.734,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1013532,-87.9777011
669436,"191050036","4/14/2019 13:00",2019,4,"527 W GREENFIELD AV, Milwaukee, WI",NA,12,16,2,16500,240,53204,2557085.499,377631.569,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0168686,-87.9177572
673849,"191540177","6/3/2019 21:50",2019,6,"5159 N 91ST ST, Milwaukee, WI","LETHAL CUTTING INSTRUMENT",5,NA,4,501,36,53225,2527131.325,410278.947,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1115608,-88.0265158
676575,"191830027","7/2/2019 3:22",2019,7,"170 S 1ST ST, Milwaukee, WI",NA,12,NA,1,187400,235,53204,2558541.388,382313.373,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0297097,-87.9105752
681657,"192320088","8/20/2019 11:00",2019,8,"1425 S 30TH ST, Milwaukee, WI","HANDGUN",8,15,2,16200,221,53215,2547831.09,377361.732,0,1,0,0,0,0,1,0,0,0,TRUE,"Violent: Assault",43.0164003,-87.9517273
662010,"190030020","1/3/2019 3:50",2019,1,"2148 S 34TH ST, Milwaukee, WI",NA,8,NA,2,17200,218,53215,2546536.841,373582.261,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0055786,-87.9564112
671884,"191340058","5/10/2019 8:15",2019,5,"5824 N 37TH ST, Milwaukee, WI",NA,1,NA,4,1000,20,53209,2544984.777,415387.58,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1234983,-87.9583409
680038,"192160113","8/2/2019 15:00",2019,8,"4729 N 68TH ST, Milwaukee, WI",NA,2,NA,7,3200,72,53218,2534959.04,408398.317,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1036315,-87.9971502
692008,"193430073","12/7/2019 20:00",2019,12,"4975 N 72ND ST, Milwaukee, WI",NA,2,NA,7,3000,42,53218,2533543.873,409764.432,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1084001,-88.0022568
686364,"192810125","10/8/2019 10:40",2019,10,"6506 W WARNIMONT AV, Milwaukee, WI","NONE",11,NA,6,19800,277,53220,2537192.064,363209.179,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",42.9790887,-87.9952331
669869,"191100103","4/20/2019 17:41",2019,4,"2509 N 44TH ST, Milwaukee, WI",NA,15,5,3,6100,159,53210,2542774.323,394491.356,0,1,0,1,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0645324,-87.9691162
675688,"191740075","6/22/2019 15:29",2019,6,"7222 N TEUTONIA AV, Milwaukee, WI","PERSONAL WEAPON",1,NA,4,900,18,53209,2545282.253,425271.126,0,1,0,1,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1489563,-87.9559576
687979,"192990120","10/26/2019 14:00",2019,10,"600 W CENTER ST, Milwaukee, WI","LETHAL CUTTING INSTRUMENT",6,6,5,185700,142,53212,2556210.816,396034.961,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.067672,-87.918585
670545,"191180072","4/28/2019 11:59",2019,4,"4801 W HAMPTON AV, Milwaukee, WI","HANDGUN,PERSONAL WEAPON",7,2,7,2700,68,53218,2541249.762,409176.639,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1043746,-87.9735118
667077,"190750100","3/16/2019 14:30",2019,3,"305 N 95TH ST, Milwaukee, WI","PERSONAL WEAPON",10,NA,3,12800,211,53226,2526533.082,382730.59,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.0319547,-88.0324346
681104,"192270023","8/14/2019 22:30",2019,8,"2918 W ORIOLE DR, Milwaukee, WI",NA,1,NA,4,1000,20,53209,2547642.029,416292.345,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.1239765,-87.9492552
689156,"193120135","11/8/2019 18:45",2019,11,"2739 N 2ND ST, Milwaukee, WI","NONE",6,6,5,185700,141,53212,2557774.452,396058.464,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0684612,-87.9128379
694029,"193650087","12/31/2019 13:38",2019,12,"4163 N 70TH ST, Milwaukee, WI",NA,2,NA,7,3500,74,53216,2534353.735,404340.012,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0932563,-87.9997437
679232,"192080154","7/27/2019 13:00",2019,7,"1575 W WASHINGTON ST, Milwaukee, WI","FIREARM",12,16,2,15700,228,53204,2553081.679,378655.402,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0198141,-87.9326406
665388,"190500130","2/19/2019 19:00",2019,2,"3012 S 56TH ST, Milwaukee, WI","NONE",11,NA,6,19200,264,53219,2539356.843,368035.353,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",42.9899985,-87.983764
676186,"191790042","6/27/2019 22:30",2019,6,"1552 S 7TH ST, Milwaukee, WI",NA,12,16,2,16500,237,53204,2556327.181,377219.816,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0148557,-87.9195301
680464,"192200131","8/8/2019 19:27",2019,8,"6030 N 40TH ST, Milwaukee, WI",NA,1,2,4,1100,21,53209,2544005.544,417244.636,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1273814,-87.9621547
663996,"190300024","1/30/2019 3:13",2019,1,"1631 W GRANT ST, Milwaukee, WI",NA,12,17,2,17400,257,53215,2552804.704,373032.108,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0045859,-87.9342579
673919,"191550132","6/2/2019 11:00",2019,6,"2612 N 48TH ST, Milwaukee, WI",NA,15,5,3,6000,159,53210,2541448.153,395130.711,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0664252,-87.9734481
669694,"191080093","4/18/2019 14:30",2019,4,"5481 N 69TH ST, Milwaukee, WI","NONE",2,2,4,1800,41,53218,2534699.388,413362.334,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.1169991,-87.9975905
677215,"191890089","7/7/2019 10:50",2019,7,"400 N WATER ST, Milwaukee, WI",NA,4,NA,1,187400,186,53202,2559090.755,384209.066,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0351523,-87.9081652
688479,"193040076","10/31/2019 14:10",2019,10,"433 W ST PAUL AV, Milwaukee, WI","PERSONAL WEAPON",4,NA,1,187400,187,53203,2557143.214,384053.117,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0340616,-87.9173329
677661,"191940020","7/13/2019 1:05",2019,7,"2756 N 49TH ST, Milwaukee, WI","PERSONAL WEAPON,ASPHYXIATION",7,5,7,6000,160,53210,2541108.824,395797.056,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0692284,-87.9746129
690151,"193240043","11/19/2019 18:30",2019,11,"2222 N 19TH ST, Milwaukee, WI",NA,15,10,3,185400,148,53205,2551390.46,392778.111,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0592389,-87.9362648
686067,"192780039","10/5/2019 5:45",2019,10,"744 N 26TH ST, Milwaukee, WI","FIREARM",4,14,3,13700,195,53233,2549024.543,385324.552,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.0397191,-87.946178
663902,"190270116","1/27/2019 20:45",2019,1,"2422 N 5TH ST, Milwaukee, WI",NA,6,6,5,185600,142,53212,2556622.838,394057.426,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0628438,-87.9167857
678046,"191970098","7/16/2019 6:25",2019,7,"4353 N 21ST ST, Milwaukee, WI",NA,1,4,5,4300,60,53209,2550696.81,405601.331,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0963877,-87.9385081
689944,"193220068","11/18/2019 11:30",2019,11,"6617 W KEEFE AVE PK, Milwaukee, WI","FIREARM",10,NA,7,5100,94,53216,2536374.852,401044.605,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0823294,-87.995169
669984,"191120020","4/22/2019 2:49",2019,4,"1800 W KEEFE AV, Milwaukee, WI",NA,6,4,5,4600,113,53206,2552073.484,401110.498,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.081877,-87.933591
675123,"191680055","6/16/2019 13:00",2019,6,"2340 W LINWAL LA, Milwaukee, WI","HANDGUN",1,3,7,2300,57,53209,2550265.02,409785.319,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1059837,-87.9408694
677529,"191920120","7/11/2019 16:00",2019,7,"835 N 23RD ST, Milwaukee, WI","LETHAL CUTTING INSTRUMENT",4,14,3,14800,194,53233,2550270.881,385921.569,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0410494,-87.9418804
681818,"192330159","8/21/2019 17:40",2019,8,"2400 N 22ND ST, Milwaukee, WI","FIREARM",15,9,3,185400,149,53206,2550475.608,393979.625,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0624747,-87.9398095
665303,"190490083","2/18/2019 16:50",2019,2,"5238 N 49TH ST, Milwaukee, WI","BLUNT OBJECT",1,2,4,2000,49,53218,2541013.221,411846.731,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1129181,-87.9735603
689960,"193220100","11/18/2019 4:00",2019,11,"4933 N 38TH ST, Milwaukee, WI","PERSONAL WEAPON",1,2,7,2500,51,53209,2544688.146,409911.865,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1072066,-87.9604832
685968,"192760150","10/3/2019 15:00",2019,10,"8015 W BECKETT AV, Milwaukee, WI",NA,5,NA,7,3300,77,53218,2530947.623,407808.7,0,0,0,1,0,0,0,0,1,0,TRUE,"Property: Vandalism",43.101715,-88.0123527
692680,"193500071","12/9/2019 23:44",2019,12,"2920 W HIGHLAND BL, Milwaukee, WI",NA,4,14,3,13600,199,53208,2547826.138,387423.124,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.045019005912,-87.951285963855
677243,"191890138","7/8/2019 16:00",2019,7,"1110 S 20TH ST, Milwaukee, WI","PERSONAL WEAPON",12,15,2,15800,228,53204,2551382.338,378630.207,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0198564,-87.9378515
671733,"191320115","5/12/2019 18:40",2019,5,"5600 W THURSTON AV, Milwaukee, WI",NA,9,2,4,1200,23,53218,2538613.671,414927.612,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1205975,-87.9831413
662262,"190060075","1/6/2019 13:40",2019,1,"8556 W APPLETON AV, Milwaukee, WI","OTHER",2,NA,7,1700,38,53225,2529368.886,409457.817,0,1,0,1,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1073351,-88.0184673
665210,"190480054","2/17/2019 6:50",2019,2,"823 N 24TH ST, Milwaukee, WI","HANDGUN",4,14,3,13700,195,53233,2549921.381,385914.078,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0408814,-87.9432627
664492,"190370064","2/6/2019 11:00",2019,2,"5356 N LONG ISLAND DR, Milwaukee, WI","PERSONAL WEAPON",1,3,4,2200,55,53209,2550948.873,412841.837,0,1,0,0,0,0,1,0,0,0,TRUE,"Violent: Assault",43.114795,-87.9367323
684242,"192580127","9/15/2019 18:45",2019,9,"2020 S 12TH ST, Milwaukee, WI","PERSONAL WEAPON,ASPHYXIATION",12,16,2,16800,238,53204,2554438.742,374373.976,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.007764,-87.9268459
684634,"192620158","9/19/2019 22:25",2019,9,"5920 W NORTH AV, Milwaukee, WI",NA,10,5,3,9300,166,53208,2538108.684,393079.698,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0607845,-87.9867385
663867,"190270056","1/27/2019 12:10",2019,1,"332 E CONCORDIA AV, Milwaukee, WI",NA,6,6,5,6900,123,53212,2559004.773,400056.329,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0785043,-87.9071176
680191,"192180011","8/6/2019 1:00",2019,8,"4221 S 6TH ST, Milwaukee, WI","OTHER",13,NA,6,21200,305,53221,2556861.861,359892.771,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",42.9679038,-87.9222511
668401,"190920060","4/2/2019 10:45",2019,4,"7829 W BECKETT AV, Milwaukee, WI","ASPHYXIATION",5,NA,7,3300,77,53218,2531498.583,406917.274,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0996279,-88.0106444
689164,"193120146","10/24/2019 17:30",2019,10,"2930 W GRANT ST, Milwaukee, WI","PERSONAL WEAPON",8,17,2,17300,221,53215,2548201.437,372987.273,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0049913,-87.9509453
679351,"192100017","7/29/2019 1:51",2019,7,"2518 N FRATNEY ST, Milwaukee, WI","PERSONAL WEAPON",3,7,5,8000,138,53212,2560733.068,394778.824,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0643088,-87.9013721
685512,"192710135","9/28/2019 20:45",2019,9,"4614 W EUCLID AV, Milwaukee, WI","PERSONAL WEAPON",11,NA,6,19100,280,53219,2542632.217,366168.924,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",42.9867991,-87.9721928
682765,"192430079","8/30/2019 17:00",2019,8,"3075 N 22ND ST, Milwaukee, WI","PERSONAL WEAPON",7,4,5,6400,111,53206,2550425.683,397971.995,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0749089,-87.9401076
680873,"192240163","8/12/2019 13:00",2019,8,"10860 W DONNA DR, Milwaukee, WI",NA,9,18,4,201,1,53224,2521698.735,432957.75,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.1721645,-88.0454618
676306,"191800084","6/29/2019 10:54",2019,6,"9026 W BROWN DEER RD, Milwaukee, WI",NA,9,NA,4,101,3,53224,2529244.748,435557.164,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.1783028,-88.0238122
673035,"191460090","5/25/2019 16:30",2019,5,"2164 N SHERMAN BL, Milwaukee, WI",NA,15,11,3,9100,156,53208,2543160.648,392363.913,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.058686998234,-87.967198001206
671509,"191300018","5/10/2019 2:00",2019,5,"2360 S 12TH ST, Milwaukee, WI","PERSONAL WEAPON",12,17,2,17500,255,53215,2554427.223,372389.475,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0015497,-87.9270267
691044,"193330139","11/29/2019 20:15",2019,11,"630 W VLIET ST, Milwaukee, WI","HANDGUN",6,13,5,14100,176,53212,2556100.243,389070.608,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.048677,-87.9197662
722325,"203010063","10/27/2020 9:55",2020,10,"2507 S GRAHAM ST, Milwaukee, WI",NA,14,NA,6,17900,248,53207,2560796.082,371052.359,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",42.9985182,-87.9038278
724683,"203240031","11/19/2020 4:15",2020,11,"1200 W RESERVOIR AV, Milwaukee, WI","HANDGUN",15,10,3,185900,174,53205,2554022.68,391650.355,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.055796,-87.927178
714924,"202320003","8/18/2020 23:20",2020,8,"7001 W GRANTOSA DR, Milwaukee, WI","PERSONAL WEAPON",2,2,4,1800,41,53218,2534588.799,412816.561,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1143087,-87.9985607
699263,"200630027","3/2/2020 7:30",2020,3,"822 N 25TH ST, Milwaukee, WI","NONE",4,14,3,13700,195,53233,2549371.777,385902.298,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0408822,-87.9445354
698263,"200500158","2/15/2020 20:10",2020,2,"3834 N 6TH ST, Milwaukee, WI",NA,6,6,5,4500,118,53212,2556019.722,402572.734,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0864785,-87.9182275
723562,"203120175","11/7/2020 23:00",2020,11,"3708 W NORTH AV, Milwaukee, WI","HANDGUN",15,8,3,9000,155,53208,2545187.439,393222.028,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.0609964,-87.9602392
718400,"202640132","9/10/2020 14:30",2020,9,"2400 W HADLEY ST, Milwaukee, WI","HANDGUN",15,9,5,8800,147,53206,2549779.459,396638.526,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0698656,-87.9426548
719961,"202780159","10/2/2020 0:00",2020,10,"10020 W FOUNTAIN AV, Milwaukee, WI",NA,9,NA,4,202,6,53224,2523685.67,428258.937,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.1590823,-88.0371317
695987,"200230012","1/23/2020 2:53",2020,1,"2743 W HIGHLAND BL, Milwaukee, WI","HANDGUN",4,14,3,13600,195,53208,2548574.205,387439.533,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.044095990734,-87.949010025686
720818,"202860062","10/12/2020 9:00",2020,10,"3438 N 37TH ST, Milwaukee, WI","FIREARM",7,5,7,4800,102,53216,2545085.454,400693.729,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0820046,-87.9593174
707727,"201660066","6/14/2020 12:00",2020,6,"3543 S 99TH ST, Milwaukee, WI","PERSONAL WEAPON",11,NA,6,19500,272,53228,2525546.691,363702.843,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",42.979992,-88.0363975
714749,"202300103","8/17/2020 13:30",2020,8,"7280 N 87TH ST, Milwaukee, WI","PERSONAL WEAPON",9,NA,4,102,9,53224,2528316.899,425349.615,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1504116,-88.0197145
694083,"200010083","1/1/2020 7:20",2020,1,"4403 N 66TH ST, Milwaukee, WI","OTHER",2,NA,7,3100,72,53218,2535640.803,406349.614,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0974332,-87.9947349
715024,"202320179","8/19/2020 21:45",2020,8,"2339 N RICHARDS ST, Milwaukee, WI","PERSONAL WEAPON",6,6,5,10600,139,53212,2559104.515,393430.702,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0611717,-87.9080893
707536,"201640022","6/12/2020 1:45",2020,6,"1534 S 12TH ST, Milwaukee, WI",NA,12,16,2,16400,237,53204,2554442.172,377193.442,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0152332,-87.9264982
695970,"200220151","1/22/2020 18:57",2020,1,"401 E CAPITOL DR, Milwaukee, WI","OTHER",6,7,5,4400,124,53212,2558987.437,404004.853,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0876381,-87.905947
696980,"200340191","2/3/2020 22:15",2020,2,"8018 W VILLARD AV, Milwaukee, WI","NONE",2,NA,4,1600,40,53218,2532013.434,411736.184,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1125056,-88.0112072
705238,"201390086","5/18/2020 1:55",2020,5,"5860 N TEUTONIA AV, Milwaukee, WI","FIREARM",1,NA,4,1000,20,53209,2546903.485,416283.623,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1240765,-87.951083
701554,"200900070","3/29/2020 12:49",2020,3,"1785 N WATER ST, Milwaukee, WI",NA,3,NA,1,11200,178,53202,2560383.372,391100.697,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0543634,-87.9026112
719291,"202720067","9/28/2020 11:40",2020,9,"3476 N HOLTON ST, Milwaukee, WI","FIREARM",6,NA,5,7200,123,53212,2559666.877,400725.071,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.081801,-87.9043881
711313,"202010029","7/18/2020 23:00",2020,7,"4610 W FOND DU LAC AV, Milwaukee, WI",NA,7,5,7,3800,100,53216,2541919.673,402386.444,0,0,0,1,0,1,0,0,0,0,TRUE,"Property: Vandalism",43.0864958,-87.9713608
708617,"201750036","6/23/2020 0:00",2020,6,"2224 S 17TH ST, Milwaukee, WI",NA,12,17,2,17400,257,53215,2552499.355,373031.323,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0041516,-87.9342106
715230,"202340167","8/21/2020 19:20",2020,8,"5118 N 84TH ST, Milwaukee, WI","NONE",2,NA,7,1700,38,53225,2529789.965,411028.987,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1109091,-88.0155922
715944,"202410027","8/27/2020 23:00",2020,8,"4867 N 36TH ST, Milwaukee, WI",NA,1,2,7,2500,51,53209,2545323.623,409265.158,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1060823,-87.9580388
727276,"203460050","12/11/2020 9:30",2020,12,"2402 W BROWN ST, Milwaukee, WI","PERSONAL WEAPON",15,12,3,9900,149,53205,2549826.329,391764.164,0,1,0,1,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0563996,-87.9428602
